FEDR_id,CASE_id,CASE_fedr_url,CASE_api_url,FEDR_Kod_TERYT,FEDR_name,FEDR_tags,adsiedzwojewodztwo_nazwa,adsiedzpowiat_nazwa,q1_total_verdicts,q2_final_verdicts,q3_verdicts_with_reasoning,q4_verdicts_journalist_defendant,q5a_cases_journalist_discontinued,q5b_cases_journalist_conditional_discontinued,q5c_cases_journalist_acquittal,q5d_cases_journalist_conviction,q5e_cases_journalist_settlement,q6_verdicts_public_official_prosecutor,other_info,e_verdict_1,e_verdict_2,e_verdict_3,e_verdict_4,e_verdict_5,e_verdict_6,e_verdict_7,e_verdict_8,e_verdict_9,e_verdict_10,e_verdict_11,e_verdict_12,e_verdict_13,e_verdict_14,e_verdict_15,e_verdict_16,e_verdict_17,e_verdict_18,e_verdict_19
2800,84683,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-7,https://fedrowanie.siecobywatelska.pl/api/cases/84683/,'1261059,Sąd Rejonowy dla Krakowa-Śródmieścia w Krakowie,"['sąd', 'sąd rejonowy']",MAŁOPOLSKIE,m. Kraków,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,84680,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-4,https://fedrowanie.siecobywatelska.pl/api/cases/84680/,'1261059,Sąd Rejonowy dla Krakowa-Krowodrzy w Krakowie,"['sąd', 'sąd rejonowy']",MAŁOPOLSKIE,m. Kraków,9,6,8,,,,,,,,"Sąd poinformował, że nie gromadzi danych dotyczących tego, czy oskarżonym był dziennikarz lub redakcja, ani czy oskarżycielem była osoba pełniąca funkcję publiczną (pytania 4, 5a-e, 6). W załączonych uzasadnieniach wyroków z 2024 roku (7 przypadków opisanych szczegółowo w uzasadnieniach, choć sąd wskazuje na 9 ogółem wyroków) sprawy dotyczyły m.in. pomówienia w internecie/mediach społecznościowych (§ 2 kk) oraz w prywatnej korespondencji lub w obecności innych osób (§ 1 kk), często w połączeniu z art. 216 kk (znieważenie). Powody rozstrzygnięć obejmowały umorzenie ze względu na przedawnienie, warunkowe umorzenie postępowania (w tym z powodu cech osobowości oskarżonej lub niewielkiej szkodliwości społecznej czynu w kontekście sporu), uniewinnienie (w tym na podstawie prawdziwości zarzutów lub z uwagi na dopuszczalną krytykę/wolność wypowiedzi w debacie publicznej, powołując się na art. 10 Konwencji o Ochronie Praw Człowieka i Podstawowych Wolności), oraz wyroki skazujące (przy zastosowaniu art. 57b k.k. i wymierzeniu kary grzywny). W sprawach o zniesławienie orzekano nawiązki na rzecz pokrzywdzonych lub organizacji pożytku publicznego oraz podanie wyroku do publicznej wiadomości. Sprawy często dotyczyły konfliktów sąsiedzkich, sporów związanych z działalnością zawodową/publiczną (uniwersytet, gabinet weterynaryjny, firma) lub rodzinnych. W jednej ze spraw sąd uznał zarzuty pomówienia za prawdziwe, co doprowadziło do uniewinnienia (art. 213 § 1 k.k.).",,,,,,,,,,,,,,,,,,,
2802,84681,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-5,https://fedrowanie.siecobywatelska.pl/api/cases/84681/,'1261059,Sąd Rejonowy dla Krakowa-Nowej Huty w Krakowie,"['sąd', 'sąd rejonowy']",MAŁOPOLSKIE,m. Kraków,1,1,1,0,0,0,0,0,0,0,"Sąd poinformował, że załączone wyroki i uzasadnienia (I i II instancji) zostały poddane anonimizacji.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171812/356068,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171811/356068,,,,,,,,,,,,,,,,,
2803,84682,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-6,https://fedrowanie.siecobywatelska.pl/api/cases/84682/,'1261059,Sąd Rejonowy dla Krakowa-Podgórza w Krakowie,"['sąd', 'sąd rejonowy']",MAŁOPOLSKIE,m. Kraków,4,1,4,0,0,0,0,0,0,0,"Sąd informuje, że analiza danych została przeprowadzona w systemie Currenda. W załączeniu przekazano zanonimizowane wyroki wraz z uzasadnieniami w sprawach: II K 765/23/P, II K 79/24/P, II K 113/23/P, II K 405/23/P.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171952/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171953/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171954/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171955/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171948/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171949/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171950/356200,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171951/356200,,,,,,,,,,,
2805,84800,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-124,https://fedrowanie.siecobywatelska.pl/api/cases/84800/,'3011011,Sąd Rejonowy w Kościanie,"['sąd', 'sąd rejonowy']",WIELKOPOLSKIE,kościański,0,0,0,0,0,0,0,0,0,0,"W roku 2024 w sprawach z art. 212 § 2 kk zapadła jedna ugoda, w której oskarżycielem była osoba pełniąca funkcję publiczną - burmistrz.",,,,,,,,,,,,,,,,,,,
2806,84940,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-264,https://fedrowanie.siecobywatelska.pl/api/cases/84940/,'3026044,Sąd Rejonowy w Śremie,"['sąd', 'sąd rejonowy']",WIELKOPOLSKIE,śremski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2807,84978,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-302,https://fedrowanie.siecobywatelska.pl/api/cases/84978/,'1019011,Sąd Rejonowy w Zduńskiej Woli,"['sąd', 'sąd rejonowy']",ŁÓDZKIE,zduńskowolski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2808,84740,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-64,https://fedrowanie.siecobywatelska.pl/api/cases/84740/,'2403011,Sąd Rejonowy w Cieszynie,"['sąd', 'sąd rejonowy']",ŚLĄSKIE,cieszyński,2,1,1,0,0,0,0,0,0,0,"Sprawa dotyczy danych statystycznych za rok 2024 w zakresie czynu z art. 212 § 2 k.k. z Sądu Rejonowego w Cieszynie, udzielonych w trybie UDIP (wniosek 04.04.2025, odpowiedź 08.04.2025). W załączeniu przesłano kopię wyroku po anonimizacji w sprawie II K 574/22, który jest jednym z dwóch wyroków z 2024 r. objętych statystyką. Wyrok ten zapadł 21.05.2024 r. i dotyczył m.in. czynów z art. 212 § 2 k.k. Oskarżona J. P. została uznana za winną szeregu czynów (w tym z art. 212 §2 k.k., 212 §1 k.k., 216 §1 k.k.) i skazana na grzywny, karę łączną grzywny oraz nawiązkę na rzecz oskarżycielki prywatnej M. D. (1).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171175/355481,,,,,,,,,,,,,,,,,,
2809,84778,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-102,https://fedrowanie.siecobywatelska.pl/api/cases/84778/,'2467011,Sąd Rejonowy w Jastrzębiu-Zdroju,"['sąd', 'sąd rejonowy']",ŚLĄSKIE,m. Jastrzębie-Zdrój,1,1,1,0,0,0,0,0,0,0,"Sąd oddalił wnioski dowodowe pełnomocnika oskarżyciela prywatnego. Wskazano, że w procesie karnym ciężar dowodu leży po stronie oskarżyciela, a oskarżony nie ma obowiązku dowodzenia niewinności ani dostarczania dowodów na swoją niekorzyść. Sąd uznał wniosek o ustalenie tożsamości innej osoby zamieszczającej komentarze za niezrozumiały na etapie procesu, ponieważ zadaniem sądu nie jest ustalanie sprawcy, a akt oskarżenia sporządzony przez profesjonalny podmiot zakłada, że oskarżyciel wie kogo oskarża i posiada dowody. Sąd zaznaczył, że wnioski dowodowe oskarżyciela prywatnego, zmierzające do ustalenia kto dokonał wpisów, wskazują na jego własne wątpliwości co do sprawstwa oskarżonego.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/173210/361024,,,,,,,,,,,,,,,,,,
2810,84824,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-148,https://fedrowanie.siecobywatelska.pl/api/cases/84824/,'0212034,Sąd Rejonowy w Lwówku Śląskim,"['sąd', 'sąd rejonowy']",DOLNOŚLĄSKIE,lwówecki,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2811,84866,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-190,https://fedrowanie.siecobywatelska.pl/api/cases/84866/,'1661011,Sąd Rejonowy w Opolu,"['sąd', 'sąd rejonowy']",OPOLSKIE,m. Opole,6,5,6,0,0,0,0,0,0,1,"Sąd wskazuje, że ""pomawiać"" w rozumieniu art. 212 k.k. oznacza bezpodstawnie zarzucić coś komuś lub oskarżyć o coś. Środki masowego komunikowania (art. 212 § 2 k.k.) to każdy instrument służący do publicznego przekazywania informacji znacznej lub nieokreślonej grupie odbiorców, np. Internet. Zniesławienie za pomocą tych środków nie ogranicza się tylko do dziennikarzy. O zniesławiającym charakterze wypowiedzi decyduje ocena obiektywna, a nie subiektywne poczucie pokrzywdzonego. Krytyka produktu, oparta na profesjonalnych badaniach, nawet jeśli prowadzi do utraty zaufania, nie zawsze stanowi zniesławienie. Fakt, że osoba nie pracuje w zawodzie zgodnym z wykształceniem, nie jest sam w sobie poniżający, chyba że wypowiedź ma na celu wykazanie braku kompetencji. W sprawach dotyczących wpisów w Internecie, samo bycie abonentem lub posiadaczem komputera nie jest wystarczającym dowodem autorstwa, jeśli inne osoby miały dostęp do sprzętu. Wypowiedzi publiczne z sesji Rady Miasta nie wymagają autoryzacji mówcy przy ich publikacji w mediach.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172220/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172221/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172222/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172223/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172226/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172224/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172225/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172227/356362,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172228/356362,,,,,,,,,,
2812,84867,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-191,https://fedrowanie.siecobywatelska.pl/api/cases/84867/,'0612054,Sąd Rejonowy w Opolu Lubelskim,"['sąd', 'sąd rejonowy']",LUBELSKIE,opolski,0,0,0,0,0,0,0,0,0,0,"Sąd wskazał na 2 wyroki łącznie w sprawach z art. 212 par. 2 kk wydanych w 2024 r., ale załączone wyroki nie dotyczą art. 212 par. 2 kk (jeden dotyczy 216 par. 2 kk, drugi 212 par. 1 kk).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172338/356456,,,,,,,,,,,,,,,,,,
2813,84787,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-111,https://fedrowanie.siecobywatelska.pl/api/cases/84787/,'2205024,Sąd Rejonowy w Kartuzach,"['sąd', 'sąd rejonowy']",POMORSKIE,kartuski,1,1,1,0,0,0,0,0,0,0,Zanonimizowany wyrok wraz z uzasadnieniem został zamieszczony po złożeniu Państwa wniosku w Portalu Orzeczeń Sądu Apelacyjnego w Gdańsku.,,,,,,,,,,,,,,,,,,,
2814,84689,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-13,https://fedrowanie.siecobywatelska.pl/api/cases/84689/,'1465188,Sąd Rejonowy dla Warszawy-Mokotowa w Warszawie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,m. st. Warszawa,24,17,23,9,1,1,6,1,0,4,"W załączonych wyrokach dotyczących art. 212 § 2 k.k. lub art. 212 § 1 i 2 k.k. z 2024 roku wskazano, że sprawy dotyczyły m.in. publikacji wpisu na portalu społecznościowym Facebook (VIII K 538/23, VIII K 13/21) oraz wypowiedzi w programie telewizyjnym (VIII K 506/21). W sprawie VIII K 538/23 sąd odniósł się do granic dozwolonej krytyki w internecie, stwierdzając, że są one szersze niż w innych przypadkach komunikacji. W sprawie VIII K 506/21 oskarżycielem prywatnym był urzędnik państwowy, profesor nauk prawnych, radca prawny i nauczyciel akademicki. W sprawie VIII K 13/21 oskarżycielem prywatnym był lekarz weterynarii, a sprawa dotyczyła pomówienia związanego z jego działalnością zawodową. Sąd często analizował, czy kwestionowane wypowiedzi stanowiły fakty (podlegające dowodowi prawdy) czy opinie (niepodlegające dowodowi prawdy), co miało kluczowe znaczenie dla kwalifikacji czynu (np. III K 784/20, XIV K 256/23, XIV K 92/23, VIII K 1000/21). W niektórych sprawach badano, czy oskarżony działał w ramach kontratypu dozwolonej krytyki, w tym w obronie społecznie uzasadnionego interesu (art. 213 § 2 pkt 2 k.k.) lub czy zarzut dotyczył osoby pełniącej funkcję publiczną (art. 213 § 2 pkt 1 k.k.) (np. XIV K 611/23, XIV K 92/23, VIII K 1000/21). W sprawie XIV K 611/23 i XIV K 363/21 sąd uniewinnił oskarżonych z uwagi na działanie w usprawiedliwionym błędnym przekonaniu co do prawdziwości zarzutów (art. 29 k.k.). W sprawie VIII K 680/18 sąd uznał, że reportowanie informacji pochodzących z oficjalnych źródeł (CBA) przez dziennikarzy nie stanowiło pomówienia. W sprawie XIV K 334/23 skazano autora książki za zniesławiające treści i powiązane posty w mediach społecznościowych, uniewinniając współoskarżoną wydawczynię. W sprawie VIII K 522/21 warunkowo umorzono postępowanie wobec prezentera programu telewizyjnego za użycie zniesławiającego określenia. W sprawie VIII K 1000/21 dotyczyło komentarzy na forum internetowym kibiców sportowych. W sprawie XIV K 1023/22 skazano oskarżonego za rozpowszechnienie fragmentów opinii psychologicznej dotyczącej życia prywatnego pokrzywdzonej. W sprawie VIII K 905/22 umorzono postępowanie ze względu na znikomy stopień społecznej szkodliwości czynu (wpis w emocjonalnym kontekście szybko usunięty). Odnotowano przypadki umorzenia postępowania z powodu przedawnienia (np. III K 275/18, XIV K 611/23).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176950/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176952/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176954/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176956/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176958/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176960/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176962/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176964/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176966/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176968/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176971/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176973/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176976/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176978/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176974/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176981/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176983/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176984/364409,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/176985/364409
2815,84913,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-237,https://fedrowanie.siecobywatelska.pl/api/cases/84913/,'2610011,Sąd Rejonowy w Skarżysku-Kamiennej,"['sąd', 'sąd rejonowy']",ŚWIĘTOKRZYSKIE,skarżyski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2816,84760,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-84,https://fedrowanie.siecobywatelska.pl/api/cases/84760/,'0405011,Sąd Rejonowy w Golubiu Dobrzyniu,"['sąd', 'sąd rejonowy']",KUJAWSKO-POMORSKIE,golubsko-dobrzyński,0,0,0,0,0,0,0,0,0,0,"Sąd informuje, że w 2024 roku nie było spraw z art. 212 § 2 kk.",,,,,,,,,,,,,,,,,,,
2817,84987,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-311,https://fedrowanie.siecobywatelska.pl/api/cases/84987/,'0419064,Sąd Rejonowy w Żninie,"['sąd', 'sąd rejonowy']",KUJAWSKO-POMORSKIE,żniński,1,1,1,0,0,0,0,0,0,1,"Sygnatura akt sprawy to IIK 172/24. Oskarżonym był T. G., a pokrzywdzonym/oskarżycielem prywatnym był Burmistrz Żnina, R. L. Czyn polegał na publikowaniu wpisów na portalu społecznościowym, które mogły narazić Burmistrza na utratę zaufania. Sąd uznał, że oskarżony wyczerpał znamiona czynu z art. 212 § 2 kk w zw. z art. 12 § 1 kk, ale umorzył postępowanie na podstawie art. 17 § 1 pkt 3 kpk w zw. z art. 1 § 2 kk z uwagi na znikomą społeczną szkodliwość czynu. Kosztami postępowania obciążono Skarb Państwa.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/173006/360710,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/173007/360710,,,,,,,,,,,,,,,,,
2823,84970,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-294,https://fedrowanie.siecobywatelska.pl/api/cases/84970/,'2013011,Sąd Rejonowy w Wysokiem Mazowieckiem,"['sąd', 'sąd rejonowy']",PODLASKIE,wysokomazowiecki,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2825,84848,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-172,https://fedrowanie.siecobywatelska.pl/api/cases/84848/,'2811044,Sąd Rejonowy w Nidzicy,"['sąd', 'sąd rejonowy']",WARMIŃSKO-MAZURSKIE,nidzicki,1,0,1,0,0,0,0,0,0,1,"W uzasadnieniu wyroku II K 122/24 Sąd uniewinnił oskarżonego (Burmistrza N.) od zarzucanego mu czynu z art. 212 § 1 i 2 kk. Sąd uznał za nieudowodnione, by oskarżony wypowiedział słowa przypisywane mu w akcie oskarżenia w trakcie wywiadu radiowego, pomimo że słowa te pojawiły się w artykule prasowym opublikowanym na stronie internetowej. Sąd oparł się na zeznaniach świadków i dostępnych fragmentach nagrania audio, na których brak jest spornego sformułowania. Sąd podkreślił obowiązek dziennikarza weryfikacji informacji i rzetelności, a oskarżony nie autoryzował artykułu. Oskarżycielem prywatnym była A. L., która pełni funkcję sołtysa (osoba pełniąca funkcję publiczną). Dodatkowo, oskarżycielka prywatna została obciążona kosztami procesu na rzecz oskarżonego (zwrot wydatków związanych z ustanowieniem obrońcy) w kwocie 4000 zł.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171727/356006,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171728/356006,,,,,,,,,,,,,,,,,
2826,84763,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-87,https://fedrowanie.siecobywatelska.pl/api/cases/84763/,'1404011,Sąd Rejonowy w Gostyninie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,gostyniński,1,,1,1,0,0,1,0,0,0,Sąd poinformował o jednym wyroku w sprawie II K 301/22. Sprawa była z oskarżenia prywatnego. Prokurator nie brał udziału w rozprawie.,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171920/356157,,,,,,,,,,,,,,,,,,
2831,84810,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-134,https://fedrowanie.siecobywatelska.pl/api/cases/84810/,'1408011,Sąd Rejonowy w Legionowie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,legionowski,0,0,0,0,0,0,0,0,0,0,"znak sprawy: OA.0123.32.2025, Dotyczy wyroków o czyn z art. 212 par. 2 k.k.",,,,,,,,,,,,,,,,,,,
2832,84690,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-14,https://fedrowanie.siecobywatelska.pl/api/cases/84690/,'1465108,Sąd Rejonowy dla Warszawy-Śródmieścia w Warszawie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,m. st. Warszawa,21,14,20,5,0,0,3,2,0,3,"Sąd informuje, że zanonimizowany wyrok w sprawie o sygn. akt V K 289/24 oraz wyroki z uzasadnieniami w sprawach o sygn. akt II K 967/21, II K 1011/21, II K 199/23, II K 1111/23, II K 45/24, V K 763/20, V K 768/20, V K 363/21, V K 176/22, V K 1192/22, V K 1451/22, V K 908/23, X K 621/20, X K 167/22, X K 355/23 i X K 577/23 opublikowane są w Portalu Orzeczeń Sądów Powszechnych. Dodatkowo wyjaśnia, że wyrok Sądu Rejonowego dla Warszawy-Śródmieścia w sprawie o sygn. akt II K 967/21 został uchylony przez sąd II instancji, a wyroki wydane w sprawach o sygn. akt II K 45/24 oraz II K 1111/23 zostały zmienione przez sąd II instancji, stąd w załączeniu przesłano wyroki Sądu Okręgowego w Warszawie wydane w tych sprawach (wraz z uzasadnieniami, o ile zostały sporządzone).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178237/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178238/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178239/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178240/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178241/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178242/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178243/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178244/369495,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178245/369495,,,,,,,,,,
2833,84701,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-25,https://fedrowanie.siecobywatelska.pl/api/cases/84701/,'0663011,Sąd Rejonowy Lublin-Zachód w Lublinie,"['sąd', 'sąd rejonowy']",LUBELSKIE,m. Lublin,7,5,6,0,0,0,0,0,0,1,"Uzasadnienie do sprawy III K 160/24 zawiera obszerną argumentację sądu dotyczącą kolizji wolności słowa (Konstytucja, EKPC) z prawem do czci i dobrego imienia (Konstytucja, EKPC), stwierdzając w tym konkretnym przypadku prymat ochrony czci (w kontekście porównania działalności posłanki do faszyzmu). Odwołuje się także do Kodeksu prawa kanonicznego w przypadku oskarżonego będącego księdzem. Podkreśla szersze granice krytyki wobec polityków, ale nie jej absolutny charakter.

Uzasadnienie do sprawy IV K 87/21 szczegółowo analizuje kwestię przedawnienia karalności, w tym w kontekście przepisów wprowadzonych w związku ze stanem zagrożenia epidemicznego/epidemii (COVID-19), argumentując, że część tych przepisów (art. 15 zzr1) była niekonstytucyjna lub nie określała daty pewnej końca zawieszenia biegu terminu, co skutkowało zastosowaniem standardowych przepisów o przedawnieniu i w konsekwencji umorzeniem postępowania dla części zarzutów. Sąd wyjaśnia również, dlaczego niektóre wpisy zostały uznane za niewyczerpujące znamion zniesławienia (uznając je za opinie, a nie fakty).

Uzasadnienie do sprawy IV K 155/24 tłumaczy podstawy warunkowego umorzenia postępowania (art. 66 § 1 kk) w tym przypadku, wskazując na nieznaczną społeczną szkodliwość czynu (jednorazowość działania, brak istotnych skutków) oraz pozytywne cechy osobiste oskarżonej (młody wiek, brak karalności, pozytywna prognoza kryminologiczna).

Uzasadnienie do sprawy IX K 473/23 wyjaśnia umorzenie postępowania (art. 1 § 2 kk w zw. z art. 17 § 1 pkt 3 kpk) z powodu znikomej społecznej szkodliwości czynu, biorąc pod uwagę okoliczności jego popełnienia (emocjonalna reakcja na poczucie oszukania, jednorazowy wpis, brak potwierdzenia zarzutów oszustwa w postępowaniu prokuratorskim, trwający spór cywilnoprawny).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172160/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172159/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172162/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172161/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172164/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172163/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172166/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172165/356335,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172167/356335,,,,,,,,,,
2834,84700,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-24,https://fedrowanie.siecobywatelska.pl/api/cases/84700/,'0617011,Sąd Rejonowy Lublin-Wschód w Lublinie z siedzibą w Świdniku,"['sąd', 'sąd rejonowy']",LUBELSKIE,świdnicki,5,4,4,3,1,1,2,1,0,4,"- W sprawie II K 1561/24, sąd odstąpił od wymierzenia kary oskarżonemu dziennikarzowi (art. 59 k.k.), wskazując, że wymierzenie kary mogłoby mieć ""niepożądany efekt mrożący dla debaty publicznej"", powołując się na orzecznictwo ETPCz i SN. Zamiast kary orzeczono środek karny podania wyroku do publicznej wiadomości (art. 43b k.k.).
- W sprawie II K 1741/21, sąd uniewinnił oskarżonego, wskazując, że w części zarzutów publikacje medialne nie zawierały wystarczająco szczegółowych danych, aby zidentyfikować pokrzywdzonego. Sąd zastosował kontratyp dopuszczalnej krytyki (art. 213 § 2 k.k.) dla jednego z zarzutów, uznając go za prawdziwy i służący obronie społecznie uzasadnionego interesu.
- W sprawie II K 435/22, sąd uniewinnił oskarżonych dziennikarzy/twórców internetowych, wskazując, że wypowiedzi dotyczyły osoby fizycznej (Prezesa Zarządu spółki, która była oskarżycielem), a nie samej spółki, co uniemożliwiło przypisanie czynu zniesławienia spółki.
- W sprawie II K 973/22, sąd umorzył postępowanie wobec jednej z oskarżonych dziennikarek z powodu zniesionej poczytalności (art. 31 § 1 k.k. w zw. z art. 17 § 1 pkt 2 k.p.k.). Wobec drugiego oskarżonego dziennikarza warunkowo umorzono postępowanie (art. 66 § 1 i 2 k.k.). Sąd wskazał, że warunkowe umorzenie postępowania uniemożliwiło orzeczenie podania wyroku do publicznej wiadomości na wniosek pokrzywdzonego (art. 215 k.k. dotyczy wyroku skazującego).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171684/355970,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171685/355970,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171687/355970,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171691/355970,,,,,,,,,,,,,,,
