"FEDR_id","CASE_id","URL sprawy","TERYT","Nazwa","Typ","Województwo","Powiat","Liczba umów >= 10000","Liczba umów < 10000","Suma brutto umów >= 10000","Suma brutto < 10000"
1778,81841,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-587","1011062","ZADZIM","gmina","łódzkie","poddębicki",,,,
1781,81406,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-152","2818012","BANIE MAZURSKIE","gmina","warmińsko-mazurskie","gołdapski",14,19,"65416,24","9593964,78"
1786,81336,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-82","1429022","BIELANY","gmina","mazowieckie","sokołowski",,,,
1805,81427,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-173","2203023","CZARNE","gmina","pomorskie","człuchowski",24,14,"932844,09","108494,39"
1811,81435,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-181","0414022","DRAGACZ","gmina","kujawsko-pomorskie","świecki",53,24,"31727467,36","159982,31"
1813,81436,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-182","1813023","DUBIECKO","gmina","podkarpackie","przemyski",,,,
1816,81443,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-189","0605032","DZWOLA","gmina","lubelskie","janowski",9,16,"328916,4","53650,92"
1824,81479,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-225","3010043","KLECZEW","gmina","wielkopolskie","koniński",104,332,"9995330,02","1166161,03"
1828,81806,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-552","0410053","SZUBIN","gmina","kujawsko-pomorskie","nakielski",196,2038,"34878432,46","3153406,5"
1836,81463,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-209","0613022","JABŁOŃ","gmina","lubelskie","parczewski",24,8,"15306806,29","50866,3"
1837,81469,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-215","0204022","JEMIELNO","gmina","dolnośląskie","górowski",21,82,"761933,21","256662,74"
1851,81493,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-239","1813042","KRASICZYN","gmina","podkarpackie","przemyski",19,165,"750492,38","389486,67"
1853,81497,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-243","1805062","KREMPNA","gmina","podkarpackie","jasielski",,,,
1860,81516,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-262","0808022","ŁAGÓW","gmina","lubuskie","świebodziński",,,,
1863,81274,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-20","0408062","LIPNO","gmina","kujawsko-pomorskie","lipnowski",47,11,"21909916,26",42513
1868,81360,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-106","1407063","MAGNUSZEW","gmina","mazowieckie","kozienicki",,,,
1878,81558,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-304","0620072","NIELISZ","gmina","lubelskie","zamojski",16,17,"583534,77","65333,24"
1880,81365,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-111","1416062","NUR","gmina","mazowieckie","ostrowski",37,19,"12939460,68","84596,04"
1884,81279,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-25","2603043","OPATOWIEC","gmina","świętokrzyskie","kazimierski",37,53,"1084588,84","179654,76"
1893,81585,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-331","2007052","PIĄTNICA","gmina","podlaskie","łomżyński",79,109,"2585583,71","433395,66"
1894,81562,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-308","2013072","NOWE PIEKUTY","gmina","podlaskie","wysokomazowiecki",,,,
1898,81368,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-114","1401022","PROMNA","gmina","mazowieckie","białobrzeski",14,12,"488023,73","64684,47"
1908,81372,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-118","1427042","ROŚCISZEWO","gmina","mazowieckie","sierpecki",10,9,"355234,62","35308,34"
1914,81632,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-378","2010092","SIEMIATYCZE","gmina","podlaskie","siemiatycki",13,17,"1172820,49","29318,82"
1918,81374,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-120","1419112","SŁUBICE","gmina","mazowieckie","płocki",7,30,"490409,67",107256
1919,81398,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-144","1401052","STROMIEC","gmina","mazowieckie","białobrzeski",0,0,0,0
1941,81831,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-577","2012092","WIŻAJNY","gmina","podlaskie","suwalski",21,142,"1317619,65","1731279,03"
1944,81843,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-589","2014052","ZAMBRÓW","gmina","podlaskie","zambrowski",21,36,"816109,73","136170,9"
1948,81846,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-592","1814092","ZARZECZE","gmina","podkarpackie","przeworski",51,1455,"2895517,98","1848646,18"
1959,81826,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-572","1017093","WIELUŃ","gmina","łódzkie","wieluński",,,,
1971,81420,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-166","0609033","BYCHAWA","gmina","lubelskie","lubelski",90,155,"29661268,8","425081,37"
1979,81262,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-8","1602033","GŁUBCZYCE","gmina","opolskie","głubczycki",78,,"3052929,46",
1980,81451,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-197","0405011","GOLUB-DOBRZYŃ","gmina","kujawsko-pomorskie","golubsko-dobrzyński",,,,
1983,81344,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-90","1404011","GOSTYNIN","gmina","mazowieckie","gostyniński",32,78,"25417408,03","241270,08"
1987,81467,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-213","0205011","JAWOR","gmina","dolnośląskie","jaworski",49,227,"2391068,07","523778,87"
2010,81542,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-288","0803023","MIĘDZYRZECZ","gmina","lubuskie","międzyrzecki",385,1721,"59794482,76","3044415,87"
2021,81282,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-28","3017011","OSTRÓW WIELKOPOLSKI","gmina","wielkopolskie","ostrowski",227,505,"132948402,52","1430826,69"
2029,81285,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-31","1424043","PUŁTUSK","gmina","mazowieckie","pułtuski",57,210,"2388670,77","614975,18"
2031,81286,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-32","1012011","RADOMSKO","gmina","łódzkie","radomszczański",198,1775,"7957238,49","2506853,66"
2034,81618,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-364","3016023","ROGOŹNO","gmina","wielkopolskie","obornicki",60,394,"1345710,12","937329,29"
2036,81627,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-373","1815043","SĘDZISZÓW MAŁOPOLSKI","gmina","podkarpackie","ropczycko-sędziszowski",,,,
2037,81638,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-384","2401081","SŁAWKÓW","gmina","śląskie","będziński",,88,,"320391,5"
2042,81801,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-547","1611053","STRZELCE OPOLSKIE","gmina","opolskie","strzelecki",148,345,"3829927,95","166258,89"
2045,81805,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-551","2002093","SUPRAŚL","gmina","podlaskie","białostocki",77,209,"2841920,53","581092,94"
2053,81408,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-154","2401011","BĘDZIN","gmina","śląskie","będziński",116,212,"5046425,09","572734,48"
2054,81410,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-156","0202011","BIELAWA","gmina","dolnośląskie","dzierżoniowski",124,878,"23555341,18","1321053,79"
2061,81281,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-27","2607011","OSTROWIEC ŚWIĘTOKRZYSKI","gmina","świętokrzyskie","ostrowiecki",119,145,"4981642,51","705789,61"
2062,81283,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-29","1213011","OŚWIĘCIM","gmina","małopolskie","oświęcimski",,421,,"1243481,73"
2066,81637,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-383","2403103","SKOCZÓW","gmina","śląskie","cieszyński",0,103,0,"523464,88"
2070,81327,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-73","1864","Tarnobrzeg","miasto na prawach powiatu","podkarpackie","Tarnobrzeg",76,26,"75990394,87","103123,85"
2074,81267,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-13","0614043","KAZIMIERZ DOLNY","gmina","lubelskie","puławski",5,20,"3598084,99","92805,3"
2077,81401,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-147","1406113","WARKA","gmina","mazowieckie","grójecki",,,,
2080,81835,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-581","1216133","WOJNICZ","gmina","małopolskie","tarnowski",161,3425,"30979662,01","3160138,17"
2090,81500,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-246","3002043","KRZYŻ WIELKOPOLSKI","gmina","wielkopolskie","czarnkowsko-trzcianecki",0,82,0,"301464,03"
2096,81332,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-78","2861","Elbląg","miasto na prawach powiatu","warmińsko-mazurskie","Elbląg",,,,
2098,81342,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-88","1403011","GARWOLIN","gmina","mazowieckie","garwoliński",101,343,"4260472,02","772153,15"
2115,81407,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-153","3210013","BARLINEK","gmina","zachodniopomorskie","myśliborski",0,435,0,"959099,45"
2135,81355,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-101","1409033","LIPSKO","gmina","mazowieckie","lipski",57,112,,"426119,18"
2146,81609,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-355","0208123","RADKÓW","gmina","dolnośląskie","kłodzki",126,1058,"3897086,75","1883961,48"
2147,81371,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-117","1434093","RADZYMIN","gmina","mazowieckie","wołomiński",,,,
2152,81807,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-553","1206143","ŚWIĄTNIKI GÓRNE","gmina","małopolskie","krakowski",,283,,"464610,79"
2155,81311,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-57","0812023","SZLICHTYNGOWA","gmina","lubuskie","wschowski",108,376,"590636,87",
2157,81358,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-104","1410023","ŁOSICE","gmina","mazowieckie","łosicki",,,,
2159,81471,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-217","2814063","JEZIORANY","gmina","warmińsko-mazurskie","olsztyński",30,11,"16764948,07","69962,14"
2161,81333,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-79","3061","Kalisz","miasto na prawach powiatu","wielkopolskie","Kalisz",,,,
2170,81549,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-295","2810011","MRĄGOWO","gmina","warmińsko-mazurskie","mrągowski",116,164,"19266886,86","750966,39"
2177,81600,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-346","1012113","PRZEDBÓRZ","gmina","łódzkie","radomszczański",,,,
2183,81834,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-580","2401031","WOJKOWICE","gmina","śląskie","będziński",54,17,"10662594,47","107402,32"
2196,81842,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-588","0607102","ZAKRZÓWEK","gmina","lubelskie","kraśnicki",20,65,"932063,01","232980,67"
2219,81424,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-170","2002013","CHOROSZCZ","gmina","podlaskie","białostocki",,,,
2228,81438,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-184","3024022","DUSZNIKI","gmina","wielkopolskie","szamotulski",,,,
2229,81439,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-185","2609022","DWIKOZY","gmina","świętokrzyskie","sandomierski",66,451,"15167004,58","1063286,88"
2234,81446,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-192","1219022","GDÓW","gmina","małopolskie","wielicki",,,,
2242,81340,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-86","1412063","DOBRE","gmina","mazowieckie","miński",,,,
2257,81263,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-9","0810011","GOZDNICA","gmina","lubuskie","żagański",,,,
2269,81349,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-95","1432032","KAMPINOS","gmina","mazowieckie","warszawski zachodni",64,767,"2831478,52",1395636
2279,81354,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-100","1418023","KONSTANCIN-JEZIORNA","gmina","mazowieckie","piaseczyński",,,,
2280,81487,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-233","2411022","KORNOWAC","gmina","śląskie","raciborski",,,,
2281,81271,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-17","2206011","KOŚCIERZYNA","gmina","pomorskie","kościerski",107,617,"4262590,54","1243591,58"
2284,81490,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-236","1015042","KOWIESY","gmina","łódzkie","skierniewicki",940,72,"1187156,36","18996037,87"
2297,81514,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-260","0801052","LUBISZYN","gmina","lubuskie","gorzowski",,316,"1776204,21","1118975,13"
2299,81515,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-261","1610032","LUBRZA","gmina","opolskie","prudnicki",35,42,"4749437,92","118502,61"
2310,81539,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-285","3022033","MIEJSKA GÓRKA","gmina","wielkopolskie","rawicki",114,2403,"39969815,13","3146710,49"
2311,81543,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-289","0218033","MIĘKINIA","gmina","dolnośląskie","średzki",197,133,"148130899,77","528322,28"
2324,81324,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-70","1262","Nowy Sącz","miasto na prawach powiatu","małopolskie","Nowy Sącz",207,176,"19190908,23","935409,34"
2325,81565,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-311","3015043","NOWY TOMYŚL","gmina","wielkopolskie","nowotomyski",,,,
2329,81579,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-325","1214042","PAŁECZNICA","gmina","małopolskie","proszowicki",40,83,"1379562,6","317700,37"
2333,81586,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-332","2802053","PIENIĘŻNO","gmina","warmińsko-mazurskie","braniewski",88,54,"4456675,2","102359,74"
2340,81370,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-116","1438032","PUSZCZA MARIAŃSKA","gmina","mazowieckie","żyrardowski",14,28,260434,"85343,16"
2342,81608,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-354","1204062","RADGOSZCZ","gmina","małopolskie","dąbrowski",73,112,"13115169,21","507429,69"
2351,81631,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-377","2010011","Siemiatycze","gmina","podlaskie","siemiatycki",27,29,"1748789,74","147913,45"
2355,81291,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-37","0806032","STARE KUROWO","gmina","lubuskie","strzelecko-drezdenecki",42,95,"210433,81","18261107,2"
2364,81810,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-556","0809082","TRZEBIECHÓW","gmina","lubuskie","zielonogórski",11,9,"630528,62","41036,65"
2367,81616,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-362","0603082","REJOWIEC FABRYCZNY","gmina","lubelskie","chełmski",4,125,"51125,01","360528,06"
2375,81509,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-255","1809011","LUBACZÓW","gmina","podkarpackie","lubaczowski",27,80,"4892642,53","183406,78"
2376,81326,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-72","1661","Opole","miasto na prawach powiatu","opolskie","Opole",736,557,"55434022,03","2425873,39"
2380,81292,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-38","3214011","STARGARD","gmina","zachodniopomorskie","stargardzki",,,,
2388,81817,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-563","0201062","WARTA BOLESŁAWIECKA","gmina","dolnośląskie","bolesławiecki",55,107,"4983422,08",511533
2389,81818,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-564","1011052","WARTKOWICE","gmina","łódzkie","poddębicki",60,37,"2683305,24","158474,15"
2391,81403,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-149","1417082","WIĄZOWNA","gmina","mazowieckie","otwocki",,,,
2401,81844,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-590","1019032","ZAPOLICE","gmina","łódzkie","zduńskowolski",64,147,"16550755,8","440404,74"
2402,81849,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-595","2609093","ZAWICHOST","gmina","świętokrzyskie","sandomierski",,,,
2407,81851,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-597","0224063","ZIĘBICE","gmina","dolnośląskie","ząbkowicki",123,62,"6700919,76","204323,39"
2410,81856,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-602","0603142","ŻMUDŹ","gmina","lubelskie","chełmski",,,,
2412,81317,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-63","1438011","ŻYRARDÓW","gmina","mazowieckie","żyrardowski",0,229,0,"953079,36"
2413,81261,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-7","1816011","DYNÓW","gmina","podkarpackie","rzeszowski",42,45,"278537,58","4860667,76"
2416,81259,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-5","2202043","CZERSK","gmina","pomorskie","chojnicki",,,,
2417,81364,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-110","1420083","NOWE MIASTO","gmina","mazowieckie","płoński",35,80,"1047577,66","242979,22"
